Length,Year,Beam,Draft,Is_Mono,Is_Diesel,Engine_Count,Cabins,Is_Inboard,Year_Listed,Is_Fiberglass,Is_cruiser,Is_daysailer,Is_masthead_sloop,Is_Cutter,Is_Ketch,Is_Excellent,Is_Fair,Is_Good,Is_Project_boat
26.83,1984,8.83,4.0,1,1,1,0.0,1,2020,1,1,0,0,0,0,1,0,0,0
15.0,2006,6.0,3.0,1,0,1,1.0,0,2015,1,1,0,0,0,1,1,0,0,0
36.0,2005,11.8,4.4,1,0,1,3.0,1,2022,1,1,0,1,0,0,0,0,1,0
29.0,1984,10.4,4.0,1,1,1,1.0,1,2015,1,0,1,1,0,0,0,0,1,0
32.0,2005,9.5,5.0,1,1,1,1.0,1,2013,1,0,0,0,0,0,1,0,0,0
25.0,1989,8.3,5.0,1,0,1,0.0,0,2018,1,0,0,1,0,0,0,0,1,0
34.0,1983,11.0,5.5,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,1,0
26.0,1984,10.5,4.5,1,1,1,1.0,1,2014,1,1,0,0,0,0,0,0,1,0
36.0,1969,10.5,5.0,1,1,1,1.0,1,2014,1,1,0,0,0,0,0,0,0,1
24.83,1974,7.25,3.0,1,0,1,2.0,0,2014,1,1,0,1,0,0,1,0,0,0
42.0,1978,11.0,6.0,1,1,1,2.0,1,2020,1,1,0,1,0,0,0,1,0,0
37.0,1976,10.5,3.5,1,1,1,2.0,1,2017,1,1,0,0,0,1,1,0,0,0
23.0,1980,8.0,3.0,1,0,1,2.0,0,2019,1,0,1,0,0,0,0,0,1,0
48.0,1979,13.0,6.0,1,1,1,3.0,1,2017,1,1,0,0,0,1,0,0,1,0
27.0,1985,8.1,3.5,1,1,1,3.0,1,2014,1,1,0,1,0,0,1,0,0,0
30.0,1988,9.0,5.0,1,1,1,1.0,1,2022,1,1,0,1,0,0,1,0,0,0
31.6,1981,9.67,5.0,1,1,1,2.0,0,2016,1,1,0,1,0,0,0,1,0,0
40.0,1982,12.0,6.5,1,1,1,3.0,1,2018,1,1,0,0,0,0,1,0,0,0
30.0,1980,10.0,4.3,1,1,1,2.0,1,2022,1,1,0,0,0,1,0,0,1,0
22.0,1985,10.0,2.0,1,1,1,1.0,1,2016,1,0,1,0,0,0,1,0,0,0
25.0,1985,8.0,5.5,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,0,1,0
36.0,1994,12.36,6.87,1,1,1,3.0,1,2018,0,1,0,0,0,1,0,0,1,0
25.0,1988,8.0,4.0,1,0,0,2.0,0,2020,1,1,0,1,0,0,0,0,0,1
30.0,1988,10.0,4.0,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,1,0
43.17,2004,14.5,5.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,1,0,0,0
39.9,1980,12.17,6.25,1,1,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
28.0,1979,10.5,4.5,1,0,1,1.0,0,2017,1,0,1,0,0,0,0,0,1,0
15.9,1995,5.9,2.5,1,0,0,0.0,0,2013,1,0,1,0,0,0,1,0,0,0
51.0,1980,14.5,6.5,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,0,0
30.0,1966,8.9,4.3,1,0,1,2.0,0,2012,1,1,0,1,0,0,0,0,1,0
25.0,1972,10.0,4.5,1,0,1,1.0,0,2014,1,0,1,0,0,0,0,0,1,0
20.0,1994,7.7,2.0,1,0,1,1.0,0,2014,1,1,0,0,0,0,0,0,1,0
37.0,1977,12.0,6.2,1,1,1,2.0,1,2018,1,1,0,1,0,0,1,0,0,0
27.0,1974,8.83,4.0,1,0,0,1.0,0,2016,1,1,0,1,0,0,0,0,0,1
28.0,1984,10.5,5.5,1,1,1,2.0,1,2011,1,0,0,1,0,0,1,0,0,0
11.7,2017,4.8,2.0,1,0,0,0.0,0,2019,0,0,1,0,0,0,1,0,0,0
37.0,2004,12.0,6.0,1,1,1,2.0,1,2018,1,1,0,0,0,0,1,0,0,0
35.5,1993,11.9,4.6,1,1,1,2.0,1,2017,1,0,0,0,0,0,1,0,0,0
16.0,1975,7.0,1.8,1,0,1,1.0,0,2018,1,0,1,1,0,0,1,0,0,0
23.0,1980,7.92,5.33,1,0,1,1.0,0,2014,1,1,0,1,0,0,1,0,0,0
26.67,1982,8.5,4.42,1,0,0,1.0,0,2016,1,0,1,0,0,0,0,0,1,0
26.0,1967,8.0,3.8,1,0,1,2.0,0,2015,1,1,0,0,0,0,0,0,1,0
26.0,1950,5.8,4.0,1,0,0,1.0,0,2022,0,0,0,0,0,0,1,0,0,0
34.5,1991,11.9,4.2,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
15.0,2008,5.0,3.77,1,0,0,0.0,0,2013,1,0,1,1,0,0,0,0,0,0
29.6,1972,9.0,4.5,1,0,1,2.0,1,2013,1,1,0,1,0,0,0,0,1,0
28.5,1987,10.0,5.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
25.0,1978,8.0,5.5,1,0,1,1.0,0,2017,1,0,1,0,0,0,1,0,0,0
30.0,1982,11.0,5.3,1,0,1,2.0,1,2017,1,1,0,1,0,0,1,0,0,0
40.0,1979,13.6,4.9,1,1,2,3.0,1,2011,1,0,0,1,0,0,1,0,0,0
41.5,1988,13.5,5.0,1,1,1,2.0,1,2016,1,1,0,1,0,0,1,0,0,0
31.0,1982,11.0,4.0,1,1,1,2.0,1,2014,1,0,0,1,0,0,0,1,0,0
35.5,1995,11.75,4.5,1,1,1,1.0,1,2018,1,1,0,0,0,0,1,0,0,0
30.0,1978,10.0,5.8,1,1,1,2.0,1,2018,1,1,0,1,0,0,1,0,0,0
42.0,1997,16.0,6.0,1,1,1,3.0,1,2012,1,1,0,0,0,0,1,0,0,0
30.0,1988,10.6,3.8,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,1,0
52.0,1961,16.0,6.5,1,1,1,2.0,1,2022,0,1,0,0,0,1,0,0,0,1
28.0,1985,10.0,5.0,1,1,1,2.0,1,2019,0,0,0,0,0,0,0,0,1,0
24.4,1965,8.0,3.5,1,0,1,2.0,0,2016,1,1,0,1,0,0,0,0,0,0
26.0,1983,8.0,1.8,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,1,0
26.0,2001,8.6,4.5,1,0,1,1.0,0,2017,1,0,0,1,0,0,0,0,1,0
38.0,1988,13.0,5.0,1,1,1,2.0,1,2014,1,1,0,0,1,0,1,0,0,0
25.0,1975,8.0,2.11,1,0,1,1.0,0,2012,1,1,0,1,0,0,0,0,1,0
50.0,1951,12.0,6.0,1,1,1,1.0,1,2020,0,0,0,0,0,0,0,0,1,0
30.0,1988,10.6,3.8,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,1,0
36.0,1983,12.0,5.5,1,1,1,3.0,1,2017,1,1,0,1,0,0,0,0,1,0
27.0,1976,8.6,3.6,1,0,1,1.0,1,2012,1,1,0,1,0,0,1,0,0,0
34.0,1984,11.5,4.3,1,1,1,3.0,1,2018,1,0,0,1,0,0,0,1,0,0
30.0,1978,10.0,4.8,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
38.2,1978,12.0,5.0,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
33.05,1974,11.0,5.93,1,1,1,1.0,1,2019,1,0,0,1,0,0,0,0,1,0
38.0,1989,12.0,4.5,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,1,0
30.0,2003,10.9,3.1,1,1,1,2.0,1,2017,1,1,0,0,0,0,0,0,1,0
35.0,1965,9.5,5.2,1,1,1,1.0,1,2011,1,1,0,1,0,0,0,0,1,0
37.0,1982,11.9,4.6,1,1,1,1.0,1,2020,1,1,0,0,0,0,1,0,0,0
19.0,1979,7.0,3.0,1,0,1,1.0,0,2019,1,0,1,0,0,0,0,0,1,0
26.0,1985,8.0,3.5,1,0,1,1.0,0,2012,1,0,1,1,0,0,0,0,1,0
25.0,1976,8.0,4.0,1,0,1,1.0,0,2015,1,0,1,1,0,0,0,0,1,0
42.0,1981,12.3,4.11,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
23.0,1982,8.0,3.5,1,0,0,1.0,0,2015,1,0,1,0,0,0,0,0,1,0
28.0,1976,8.1,4.0,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
34.0,1986,11.6,4.6,1,1,1,1.0,1,2018,1,1,0,1,0,0,1,0,0,0
22.0,1983,8.0,5.0,1,0,1,1.0,0,2014,1,0,1,1,0,0,1,0,0,0
41.8,2001,12.11,5.7,1,1,1,2.0,1,2013,1,1,0,1,0,0,1,0,0,0
28.0,1978,10.0,4.5,1,0,1,1.0,1,2021,1,0,0,1,0,0,1,0,0,0
25.0,1975,7.3,3.0,1,0,0,2.0,0,2021,1,1,0,0,0,0,0,0,1,0
31.5,1978,10.0,5.6,1,1,1,2.0,1,2018,1,0,0,1,0,0,0,0,1,0
22.0,1988,8.0,2.5,1,0,1,1.0,0,2020,1,0,1,0,0,0,0,0,1,0
36.4,1984,11.11,5.5,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
27.0,1978,9.3,3.3,1,0,1,1.0,0,2012,1,1,0,1,0,0,0,1,0,0
44.0,1978,13.0,7.2,1,1,1,5.0,1,2016,1,1,0,0,0,1,1,0,0,0
29.0,1977,9.8,5.3,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
30.0,1983,11.0,5.6,1,0,1,1.0,0,2017,1,0,0,0,0,0,1,0,0,0
32.0,1985,11.0,4.6,1,1,1,1.0,1,2014,1,1,0,1,0,0,1,0,0,0
30.9,1981,11.4,3.9,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
30.0,1978,9.2,4.9,1,1,1,1.0,1,2021,1,1,0,1,0,0,1,0,0,0
24.0,1980,8.75,4.0,1,0,0,1.0,0,2014,1,0,0,0,0,0,0,0,1,0
36.8,1997,12.0,4.5,1,1,1,2.0,1,2021,1,1,0,0,1,0,1,0,0,0
50.0,1975,13.0,6.0,1,1,1,2.0,1,2021,1,1,0,0,0,1,1,0,0,0
36.0,1986,12.0,6.0,1,1,1,3.0,1,2013,1,1,0,1,0,0,0,0,1,0
44.0,1989,15.0,7.0,1,1,1,4.0,1,2021,1,1,0,0,0,0,0,0,1,0
30.0,1980,9.0,4.5,1,1,1,1.0,1,2015,1,1,0,0,1,0,1,0,0,0
38.0,1980,12.0,4.5,1,1,1,3.0,1,2020,1,0,0,1,0,0,0,1,0,0
26.0,1997,8.9,5.0,1,0,1,1.0,0,2017,1,0,1,0,0,0,0,0,1,0
30.0,1972,9.0,5.0,1,1,1,1.0,1,2013,1,1,0,0,0,0,1,0,0,0
41.0,1983,12.6,6.0,1,1,1,1.0,1,2020,1,1,0,0,0,1,1,0,0,0
30.0,1983,11.0,4.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
26.0,1978,8.0,2.5,1,0,0,1.0,0,2011,1,1,0,0,0,0,0,0,0,1
27.9,1986,8.6,4.0,1,0,1,1.0,0,2016,1,0,0,0,0,0,1,0,0,0
29.0,1974,9.0,5.0,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,0,1
31.0,2010,11.12,4.25,1,1,1,2.0,1,2016,1,1,0,1,0,0,1,0,0,0
25.0,1986,8.0,3.0,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
33.0,1984,8.0,5.0,1,0,0,1.0,0,2020,1,0,0,0,0,0,0,1,0,0
38.0,1989,12.67,4.92,1,1,1,3.0,1,2016,1,1,0,1,0,0,1,0,0,0
31.0,1977,11.0,3.5,1,1,1,1.0,1,2014,1,1,0,0,0,0,0,1,0,0
30.0,1978,10.0,5.3,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
25.0,1981,9.6,4.4,1,0,1,1.0,0,2014,1,0,0,1,0,0,0,0,1,0
27.0,1980,8.83,4.0,1,0,2,1.0,0,2013,1,0,0,1,0,0,0,0,1,0
25.0,2007,8.0,5.0,1,0,1,1.0,1,2020,1,0,0,0,0,0,1,0,0,0
31.0,1996,13.0,3.9,1,1,1,2.0,1,2016,1,1,0,1,0,0,1,0,0,0
34.0,1986,10.0,4.8,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
28.0,1975,9.2,4.4,1,0,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
22.0,1978,7.33,5.5,1,0,1,1.0,0,2018,1,1,0,0,0,0,0,0,1,0
45.0,1978,11.0,6.3,1,1,1,1.0,1,2016,1,0,0,0,1,0,0,0,0,1
36.0,2003,11.4,7.2,1,1,1,3.0,1,2013,1,1,0,0,0,0,1,0,0,0
31.0,1988,10.1,3.8,1,1,1,1.0,1,2017,1,1,0,0,0,0,1,0,0,0
28.0,1977,8.0,6.0,1,1,1,1.0,1,2015,1,1,0,1,0,0,0,0,1,0
26.0,1970,8.7,4.1,1,0,1,2.0,0,2019,1,1,0,0,0,0,0,0,1,0
39.3,1990,12.8,6.1,1,1,1,2.0,1,2018,1,0,0,1,0,0,0,0,1,0
29.0,1979,9.0,5.0,1,0,1,1.0,1,2022,1,1,0,1,0,0,0,1,0,0
53.0,1973,15.0,4.5,1,1,1,3.0,1,2020,1,1,0,0,0,1,1,0,0,0
42.0,2000,13.0,5.75,1,1,1,4.0,1,2022,0,1,0,1,0,0,0,0,1,0
36.0,1972,10.5,5.3,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
35.0,1980,12.0,3.0,1,1,1,1.0,1,2019,0,1,0,1,0,0,0,0,1,0
27.0,1972,8.0,6.0,1,0,1,1.0,0,2015,1,0,1,1,0,0,0,0,1,0
41.5,1996,12.92,4.67,1,1,1,3.0,1,2019,1,1,0,0,1,0,0,0,1,0
30.0,1989,11.0,4.5,1,1,1,1.0,1,2022,1,1,0,0,0,0,1,0,0,0
33.0,1978,10.5,5.5,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
28.25,1987,9.88,4.92,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
24.0,1979,8.0,2.8,1,0,1,1.0,0,2022,1,0,0,1,0,0,0,0,1,0
38.0,1992,12.5,4.9,1,1,1,1.0,1,2016,1,0,0,1,0,0,0,0,1,0
33.0,1986,11.58,5.6,1,1,1,1.0,1,2018,1,1,0,0,1,0,1,0,0,0
30.0,1974,9.0,4.0,1,0,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
31.0,1986,10.11,3.11,1,1,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
28.0,1986,8.0,5.0,1,0,1,1.0,0,2016,0,0,1,0,0,0,0,0,1,0
32.0,1978,11.0,5.0,1,1,1,1.0,1,2016,1,1,0,0,0,1,1,0,0,0
51.0,1981,15.7,6.5,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,1,0,0
27.0,1974,9.0,4.0,1,0,1,1.0,1,2011,1,1,0,0,0,0,0,0,1,0
37.0,1970,10.0,6.0,1,1,1,3.0,1,2022,1,1,0,1,0,0,1,0,0,0
36.0,1991,12.9,4.9,1,1,1,1.0,1,2019,1,1,0,0,0,0,1,0,0,0
27.0,1988,9.3,3.0,1,1,1,1.0,1,2015,1,1,0,1,0,0,0,0,1,0
26.0,1976,8.0,4.5,1,0,1,1.0,1,2022,1,0,1,1,0,0,1,0,0,0
30.6,1968,9.2,4.2,1,1,1,1.0,1,2014,1,1,0,1,0,0,0,0,1,0
40.6,1996,13.5,4.5,1,1,1,2.0,1,2019,1,1,0,0,1,0,1,0,0,0
37.0,1984,12.0,5.0,1,1,1,2.0,1,2022,1,1,0,0,1,0,0,0,1,0
40.0,1980,13.0,6.0,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
32.0,1977,10.0,4.2,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
33.0,1978,11.0,6.0,1,0,1,2.0,1,2020,1,0,0,1,0,0,0,0,1,0
18.0,1972,8.0,2.0,1,0,1,0.0,0,2020,1,0,1,0,0,0,0,0,1,0
32.6,1986,10.8,4.8,1,1,1,1.0,1,2020,1,1,0,0,0,0,1,0,0,0
40.8,1987,11.1,4.2,1,1,1,2.0,1,2016,1,1,0,0,0,0,1,0,0,0
32.25,2000,10.6,2.58,1,1,1,1.0,1,2016,1,1,0,0,0,0,0,0,1,0
23.0,1984,5.0,3.5,1,0,1,1.0,0,2012,1,0,1,1,0,0,0,0,1,0
29.0,1983,10.5,3.6,1,1,1,1.0,1,2019,1,1,0,0,1,0,0,0,1,0
31.3,1991,10.9,4.4,1,1,1,2.0,1,2021,1,1,0,0,0,1,1,0,0,0
33.0,1978,11.0,3.5,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,1,0
43.0,2003,14.0,5.6,1,1,1,3.0,1,2014,1,1,0,1,0,0,1,0,0,0
32.7,2007,9.0,7.6,1,0,1,1.0,0,2016,1,0,0,0,0,0,1,0,0,0
18.0,2008,5.0,4.0,1,0,1,0.0,0,2022,1,0,1,0,0,0,0,0,1,0
24.0,1986,8.0,4.0,1,0,1,1.0,0,2022,1,0,0,0,0,0,0,0,1,0
22.0,1977,7.17,4.7,1,0,1,1.0,0,2021,1,0,1,0,0,0,1,0,0,0
29.0,1964,7.0,4.0,1,1,1,1.0,1,2018,1,0,0,0,0,0,1,0,0,0
31.0,1980,9.8,5.2,1,0,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
38.0,2002,13.0,4.7,1,1,1,2.0,1,2022,1,1,0,0,1,0,0,0,0,1
36.0,1979,11.5,6.0,1,1,1,2.0,1,2018,1,1,0,0,1,0,0,0,1,0
34.0,2001,11.3,4.4,1,1,1,3.0,1,2014,1,1,0,1,0,0,1,0,0,0
23.0,1988,7.0,2.5,1,0,1,2.0,0,2018,1,1,0,1,0,0,0,0,1,0
21.0,1966,6.0,3.0,1,0,0,0.0,0,2015,1,0,0,1,0,0,0,0,0,1
25.0,1983,9.0,4.6,1,0,1,1.0,0,2018,1,1,0,0,0,0,1,0,0,0
34.0,2000,11.5,5.5,1,0,1,2.0,1,2018,1,1,0,0,1,0,1,0,0,0
41.0,1972,12.0,6.0,1,1,1,1.0,1,2018,0,1,0,0,1,0,0,0,1,0
28.5,1985,10.5,5.0,1,1,1,2.0,1,2018,1,0,0,1,0,0,0,0,1,0
28.0,1978,8.0,4.5,1,0,1,1.0,0,2021,1,1,0,1,0,0,0,0,1,0
34.0,1988,10.0,5.0,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
28.0,1975,9.6,4.0,1,1,1,2.0,1,2018,1,0,0,1,0,0,1,0,0,0
26.0,1975,8.67,4.0,1,0,1,1.0,0,2019,1,0,0,1,0,0,0,0,1,0
28.0,1977,9.3,5.6,1,0,1,1.0,1,2016,1,1,0,1,0,0,1,0,0,0
33.0,1998,10.8,6.0,1,1,1,2.0,1,2021,1,0,0,1,0,0,1,0,0,0
41.0,1998,14.0,5.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,1,0
18.5,1980,5.5,2.0,1,0,1,1.0,0,2017,1,0,1,1,0,0,1,0,0,0
28.0,1974,9.25,3.5,1,0,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
34.5,1992,11.0,6.5,1,1,1,2.0,1,2020,1,0,0,0,0,0,1,0,0,0
27.0,1977,9.0,5.0,1,0,1,3.0,1,2017,1,1,0,1,0,0,0,1,0,0
38.0,1982,12.0,5.0,1,1,1,2.0,1,2016,1,1,0,1,0,0,1,0,0,0
23.0,1976,8.0,5.0,1,0,1,1.0,0,2019,1,0,1,0,1,0,0,0,0,0
34.0,1985,11.0,4.0,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
24.0,1983,8.0,4.0,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
28.0,1999,10.0,3.3,1,1,1,1.0,1,2017,1,0,0,0,0,0,1,0,0,0
23.0,1979,7.11,2.4,1,0,1,1.0,0,2022,1,1,0,0,0,0,0,0,1,0
26.0,1988,9.3,4.6,1,0,1,1.0,1,2016,1,0,0,1,0,0,1,0,0,0
37.0,1981,11.0,5.1,1,1,1,1.0,1,2015,1,1,0,0,0,0,0,0,1,0
25.0,1983,8.0,3.0,1,0,1,2.0,0,2013,1,1,0,1,0,0,0,0,1,0
26.0,1980,9.5,4.0,1,0,1,1.0,0,2015,1,0,0,0,0,0,1,0,0,0
28.0,1988,10.8,5.3,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
34.0,1985,11.17,6.0,1,1,1,2.0,1,2014,1,0,0,0,0,0,0,0,1,0
34.0,1966,10.0,4.0,1,1,1,1.0,1,2017,1,0,0,1,0,0,1,0,0,0
35.6,2006,12.0,4.11,1,1,1,3.0,1,2014,1,0,0,1,0,0,1,0,0,0
25.0,1980,8.0,3.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,1,0,0,0
37.0,1982,11.6,5.75,1,1,1,2.0,1,2011,1,1,0,0,1,0,0,0,1,0
30.0,1978,10.17,5.25,1,1,1,2.0,1,2017,1,0,1,1,0,0,0,0,1,0
18.5,1989,8.0,2.0,1,0,0,2.0,0,2016,1,1,0,0,0,0,0,0,1,0
33.0,1970,9.0,4.7,1,0,1,2.0,1,2018,1,1,0,1,0,0,0,1,0,0
31.6,1977,9.6,5.0,1,0,1,2.0,1,2015,1,1,0,1,0,0,0,0,1,0
28.0,1980,9.9,5.2,1,1,1,2.0,1,2018,1,0,0,1,0,0,0,1,0,0
23.8,1972,7.0,2.33,1,0,1,1.0,0,2014,1,0,1,1,0,0,0,1,0,0
41.0,1976,13.6,5.0,1,1,1,2.0,1,2014,1,1,0,0,0,1,1,0,0,0
20.0,1980,8.0,3.5,1,0,1,1.0,0,2019,1,1,0,0,0,0,1,0,0,0
40.0,1999,13.0,5.5,1,1,2,2.0,1,2022,1,1,0,0,1,0,0,0,1,0
29.92,1988,10.33,5.58,1,1,1,1.0,1,2021,1,0,0,1,0,0,0,0,0,0
26.0,1974,8.5,3.0,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,1,0,0
25.0,1975,8.5,3.0,1,1,1,1.0,1,2011,1,0,0,1,0,0,0,0,1,0
29.5,1970,10.0,5.0,1,1,1,1.0,1,2014,1,1,0,1,0,0,0,0,1,0
25.0,1976,8.0,4.0,1,0,1,2.0,0,2018,1,1,0,1,0,0,0,0,1,0
26.0,1969,6.0,3.0,1,0,0,0.0,0,2018,1,0,1,1,0,0,0,0,1,0
28.6,2003,10.6,5.3,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
27.9,1987,17.0,3.0,0,0,1,1.0,0,2014,0,1,0,1,0,0,0,0,0,1
32.0,1968,9.25,5.5,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
17.0,2015,6.0,3.0,0,0,0,0.0,0,2018,0,0,0,0,0,0,1,0,0,0
34.0,1982,11.5,5.0,1,1,1,3.0,1,2019,1,1,0,0,1,0,0,0,1,0
27.0,1978,9.0,4.0,1,1,1,1.0,1,2021,1,1,0,1,0,0,1,0,0,0
30.0,1967,9.33,3.5,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
37.0,1978,13.0,3.7,1,1,1,3.0,1,2014,1,0,0,0,0,1,0,0,1,0
22.0,1982,7.0,3.0,1,0,1,1.0,0,2016,1,1,0,1,0,0,1,0,0,0
27.0,1978,8.5,3.2,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
24.0,1967,6.0,3.2,1,0,1,1.0,0,2016,1,0,1,0,0,0,0,0,1,0
26.0,1980,9.5,5.0,1,0,1,2.0,0,2022,1,0,0,0,0,0,0,0,1,0
19.0,1970,6.75,4.0,1,0,0,1.0,0,2015,1,0,1,0,0,0,0,1,0,0
39.0,1992,12.1,4.6,1,1,1,2.0,1,2017,1,1,0,0,0,0,0,0,1,0
37.0,1989,16.6,2.6,0,1,2,3.0,1,2018,1,1,0,0,0,0,0,0,1,0
33.0,2004,11.6,4.6,1,1,1,3.0,1,2011,1,1,0,0,0,0,1,0,0,0
27.0,1974,8.5,4.0,1,0,1,1.0,0,2019,1,0,1,1,0,0,0,0,1,0
23.0,1976,7.9,3.75,1,0,1,1.0,0,2017,1,0,0,1,0,0,0,0,1,0
27.0,1991,10.0,4.0,1,1,1,1.0,1,2015,1,1,0,1,0,0,1,0,0,0
38.0,2004,11.3,5.5,1,1,1,2.0,1,2022,0,1,0,1,0,0,1,0,0,0
33.0,1976,11.9,3.11,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,0,1
40.0,1997,12.0,5.0,1,1,1,3.0,1,2022,1,1,0,0,0,0,0,0,1,0
25.0,1980,8.0,4.0,1,0,1,1.0,0,2019,1,0,1,0,0,0,1,0,0,0
30.0,1975,10.0,5.6,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
37.0,1982,11.4,5.4,1,1,1,1.0,1,2014,1,0,0,1,0,0,0,0,1,0
37.0,1977,12.2,4.9,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
43.0,2008,13.0,5.5,1,1,1,2.0,1,2021,1,1,0,0,0,0,1,0,0,0
34.5,1984,11.7,5.5,1,1,1,1.0,1,2018,1,0,0,0,0,1,1,0,0,0
19.0,1984,7.0,2.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,1,0,0
27.0,1980,10.0,3.7,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
34.0,1971,10.0,5.6,1,1,1,2.0,1,2014,1,1,0,0,0,0,0,0,1,0
34.0,1970,10.0,3.11,1,0,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
37.0,1996,12.0,6.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,0,0
32.0,1984,10.0,6.0,1,1,1,0.0,1,2015,1,0,1,0,0,0,1,0,0,0
50.0,1981,14.0,6.5,1,1,1,3.0,1,2012,1,1,0,0,0,0,0,0,1,0
29.92,1984,10.83,5.1,1,1,1,1.0,1,2018,1,1,0,0,0,0,1,0,0,0
42.0,1984,13.0,5.25,1,1,1,2.0,1,2018,1,1,0,0,0,1,0,0,1,0
35.0,1984,11.6,6.2,1,1,1,3.0,1,2015,1,0,0,1,0,0,1,0,0,0
22.0,1977,7.75,3.75,1,0,0,1.0,0,2013,1,0,1,1,0,0,0,0,1,0
27.0,1981,11.0,4.5,1,1,1,2.0,1,2017,1,0,1,0,1,0,1,0,0,0
28.0,1980,10.0,5.0,1,1,1,1.0,1,2018,1,1,0,0,0,0,0,1,0,0
25.0,1980,9.0,4.5,1,0,1,1.0,0,2021,1,1,0,1,0,0,0,0,1,0
27.0,1985,8.0,4.0,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,1,0
28.0,1970,7.0,4.5,1,1,1,1.0,1,2016,1,1,0,0,1,0,1,0,0,0
23.0,1981,8.0,3.34,1,0,1,1.0,0,2012,1,1,0,0,0,0,0,0,1,0
25.11,1982,9.0,5.0,1,0,1,1.0,1,2022,1,0,0,1,0,0,1,0,0,0
39.0,1985,12.74,7.0,1,1,1,2.0,1,2022,1,0,0,1,0,0,1,0,0,0
34.0,1978,11.0,6.0,1,1,1,2.0,1,2015,1,1,0,0,1,0,0,0,1,0
36.0,1993,11.11,4.5,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
33.0,1986,10.8,4.9,1,1,1,1.0,1,2016,1,0,0,1,0,0,1,0,0,0
30.0,1964,10.0,5.0,1,1,1,2.0,1,2019,0,1,0,0,0,1,0,0,1,0
29.0,1980,10.0,3.5,1,1,1,1.0,1,2021,1,1,0,0,1,0,1,0,0,0
26.1,1976,8.7,4.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
